,Name,RA,DEC,SpT,Teff,logg,Fe_H,ref_name,Teff_err,logg_err,Fe_H_err
435,Gl887,346.46681439,-35.85307188,M1.0,3712.0,4.77,-0.17,Mald2020,68.0,0.04,0.09
436,GJ1123,139.27217685,-77.82316169,M4.0,3349.0,4.94,0.07,Mald2020,70.0,0.11,0.09
437,G 021-013,275.8198333333333,1.6775277777777777,M2.0V,3514,4.929999828338623,-0.10999999940395355,Pass2018,51.0,0.07,0.16
438,Ross 1015,205.50004166666665,33.367444444444445,M3.5V,3359,5.03000020980835,-0.009999999776482582,Pass2018,51.0,0.07,0.16
439,HD 216899,343.94291666666663,16.466638888888887,M1.5V,3787,4.699999809265137,0.10000000149011612,Pass2018,51.0,0.07,0.16
440,LHS3799,335.77915456,-17.60731501,M4.0,3489.0,4.75,0.21,Mald2020,68.0,0.06,0.09
441,Gl 212,85.37804,53.4898,dM1.0,3875,4.690000057220459,0.07999999821186066,Schw2019,51.0,0.07,0.16
442,HIP31293,98.43032268,-75.62998815,M3.0,3450.0,4.87,-0.07,Mald2020,68.0,0.07,0.09
443,GJ3708,182.79899954,-19.96057479,M3.0,3444.0,4.89,-0.11,Mald2020,68.0,0.07,0.09
444,GJ3804,206.46131239,-17.96822506,M3.5,3342.0,4.98,-0.02,Mald2020,69.0,0.11,0.09
445,Ross 439,142.02349999999998,-7.303805555555555,M2.5V,3496,4.909999847412109,0.0,Pass2018,51.0,0.07,0.16
446,LP 549-023,151.97845833333332,2.809055555555555,M3.0V,3486,4.900000095367432,0.05999999865889549,Pass2018,51.0,0.07,0.16
447,GJ 3972,251.55726,16.478,dM2.5,3506,4.920000076293945,-0.05999999865889549,Schw2019,51.0,0.07,0.16
448,HD 97101B,167.54404166666663,30.531916666666667,M2.0V,3753,4.699999809265137,0.14000000059604645,Pass2018,51.0,0.07,0.16
449,BD+36 2219,177.5715833333333,35.36211111111111,M1.5V,3633,4.880000114440918,-0.18000000715255737,Pass2018,51.0,0.07,0.16
450,HD049331,101.90508333333332,-8.9985,M1II,3600,0.699999988079071,-0.029999999329447746,MILES1,0.0,0.0,0.0
451,GJ 3801,205.68029,33.29009,dM3.5,3373,5.019999980926514,-0.009999999776482582,Schw2019,51.0,0.07,0.16
452,HD 123657,211.98233333333332,43.85444444444445,M4.5:III,3452,0.8999999761581421,-0.029999999329447746,CFLIB,0.0,0.0,0.0
453,HD 349726,286.63008333333335,20.849805555555555,M2.0V,3535,4.940000057220459,-0.20000000298023224,Pass2018,51.0,0.07,0.16
454,Gl 899,353.51389,0.17941,dM2.5,3559,4.860000133514404,0.0,Schw2019,51.0,0.07,0.16
455,EE Leo,162.504375,6.889333333333333,M4.0V,3335,5.03000020980835,0.029999999329447746,Pass2018,51.0,0.07,0.16
456,BD+19 381,38.74770833333333,20.149944444444444,M2.0V,3595,4.880000114440918,-0.10000000149011612,Pass2018,51.0,0.07,0.16
457,Gl 378,150.59063,48.0888,dM1.0,3785,4.71999979019165,0.05000000074505806,Schw2019,51.0,0.07,0.16
458,V1352 Ori,85.32229166666666,12.475944444444444,M4.0V,3310,5.050000190734863,0.03999999910593033,Pass2018,51.0,0.07,0.16
459,NLTT 48567,300.0712083333333,0.22519444444444445,M2.0V,3562,4.909999847412109,-0.12999999523162842,Pass2018,51.0,0.07,0.16
460,NLTT52021,326.22496611,44.28580717,M2.0,3687.0,4.77,-0.12,Mald2020,68.0,0.04,0.09
461,GJ 1243,297.78884,46.48339,dM4.0,3278,5.099999904632568,-0.10999999940395355,Schw2019,51.0,0.07,0.16
462,LP 462-027,350.20337499999994,17.197,M4.0V,3361,4.989999771118164,0.14000000059604645,Pass2018,51.0,0.07,0.16
463,Gl 851,332.87539,18.42619,dM2.0,3550,4.929999828338623,-0.12999999523162842,Schw2019,51.0,0.07,0.16
464,Ross 603,96.71295833333332,9.408277777777778,M2.0V,3534,4.920000076293945,-0.11999999731779099,Pass2018,51.0,0.07,0.16
465,GJ 1256,309.9604166666666,15.444944444444445,M4.5V,3236,5.090000152587891,0.029999999329447746,Pass2018,51.0,0.07,0.16
466,GJ 3885,225.33378,5.54876,dM3.0,3425,4.989999771118164,-0.05999999865889549,Schw2019,51.0,0.07,0.16
467,Gl 281,114.84599,2.18367,dM0.0,4014,4.659999847412109,0.07000000029802322,Schw2019,51.0,0.07,0.16
468,G 177-025,197.55262,47.75519,dM5.0,3157,5.159999847412109,-0.15000000596046448,Schw2019,51.0,0.07,0.16
469,LP 092-048,153.14491,57.06361,dM3.5,3406,5.0,-0.05000000074505806,Schw2019,51.0,0.07,0.16
470,GJ4196,321.88731941,34.02462235,M1.0,3666.0,4.71,0.07,Mald2020,68.0,0.04,0.1
471,HD 217906,345.9435833333333,28.08277777777778,M2.5II-III,3600,1.2000000476837158,-0.10999999940395355,CFLIB,0.0,0.0,0.0
472,GJ9793,340.39589655,18.82425987,M0.0,3892.0,4.63,-0.03,Mald2020,68.0,0.06,0.09
473,2M J04425586+2128230,70.494875,21.444027777777777,M3.5V,3424,4.980000019073486,0.0,Pass2018,51.0,0.07,0.16
474,HD 260655,99.05887499999997,17.580388888888887,M0.0V,3728,4.889999866485596,-0.41999998688697815,Pass2018,51.0,0.07,0.16
475,G 205-028,277.86354166666666,40.67586111111111,M3.5V,3423,4.989999771118164,-0.05000000074505806,Pass2018,51.0,0.07,0.16
476,GJ 452,178.11154166666665,-7.287611111111111,M2.5V,3555,4.869999885559082,0.0,Pass2018,51.0,0.07,0.16
477,K2-18,172.56049,7.5884,dM2.5,3513,4.909999847412109,-0.029999999329447746,Schw2019,51.0,0.07,0.16
478,Wolf 1014,332.95141666666666,8.470555555555556,M3.0V,3500,4.920000076293945,-0.03999999910593033,Pass2018,51.0,0.07,0.16
479,GL 694,265.98318,43.37861,M2V,3464,4.789999961853027,0.0,Yee2017,60.0,0.05,0.05
480,GJ 4184,318.80248,25.79598,dM3.0,3675,4.679999828338623,0.28999999165534973,Schw2019,51.0,0.07,0.16
481,GJ552,217.3737389,15.53263853,M2.0,3603.0,4.79,-0.11,Mald2020,68.0,0.04,0.09
482,GJ 4065,279.08013,13.60733,dM4.0,3304,5.079999923706055,-0.07999999821186066,Schw2019,51.0,0.07,0.16
483,RX J0202.4+1034,30.404,10.504555555555555,M4.5V,3254,5.119999885559082,-0.17000000178813934,Pass2018,51.0,0.07,0.16
484,GJ 4276,336.32111,59.41384,dM4.0,3387,4.96999979019165,0.11999999731779099,Schw2019,51.0,0.07,0.16
485,G 204-058,274.3820833333333,38.76441666666667,M3.0V,3434,4.989999771118164,-0.05999999865889549,Pass2018,51.0,0.07,0.16
486,LSPM J1015+1729,153.75858333333332,17.57086111111111,M3.5V,3392,5.010000228881836,-0.019999999552965164,Pass2018,51.0,0.07,0.16
487,GJ 9520,230.47055,20.97775,dM1.5,3486,5.019999980926514,-0.3400000035762787,Schw2019,51.0,0.07,0.16
488,BD+05 2767,203.38820833333332,4.7485,M0.0V,4131,4.599999904632568,0.23999999463558197,Pass2018,51.0,0.07,0.16
489,Wolf 398,172.02354166666663,10.268527777777779,M3.5V,3364,5.019999980926514,0.0,Pass2018,51.0,0.07,0.16
490,G 141-057,285.60591666666664,3.37625,M3.0V,3473,4.949999809265137,-0.07000000029802322,Pass2018,51.0,0.07,0.16
491,Gl 905,355.47932,44.17745,dM5.0,3142,5.130000114440918,0.019999999552965164,Schw2019,51.0,0.07,0.16
492,GJ 899,353.30404166666665,0.08636111111111111,M2.5V,3553,4.869999885559082,0.0,Pass2018,51.0,0.07,0.16
493,HD 79211,138.30912499999997,52.75058333333333,M0.0V,3994,4.679999828338623,-0.029999999329447746,Pass2018,51.0,0.07,0.16
494,2MASS J04425586+2128230,70.73276,21.47304,dM3.5,3437,4.96999979019165,-0.029999999329447746,Schw2019,51.0,0.07,0.16
495,HIP 57548,176.93499,0.80455,dM4,3192,5.079999923706055,-0.019999999552965164,Yee2017,60.0,0.05,0.05
496,HIP 46769,142.98472,36.32023,M1V,3692,4.739999771118164,-0.20000000298023224,Yee2017,60.0,0.05,0.05
497,HD 44478,95.74012499999999,22.513583333333333,M3III,3450,1.0,0.0,CFLIB,0.0,0.0,0.0
498,BD-02 2198,113.82920833333331,-3.075861111111111,M1.0V,3891,4.690000057220459,0.05000000074505806,Pass2018,51.0,0.07,0.16
499,GJ 399,159.71454166666663,-6.8406666666666665,M2.5V,3524,4.909999847412109,-0.05999999865889549,Pass2018,51.0,0.07,0.16
500,GJ 912,358.70833333333326,-6.233305555555556,M2.5V,3648,4.760000228881836,0.10999999940395355,Pass2018,51.0,0.07,0.16
501,TZ Ari,29.843208333333333,12.967666666666666,M3.5V,3185,5.150000095367432,-0.18000000715255737,Pass2018,51.0,0.07,0.16
502,Gl145,53.23273791,-44.70194512,M3.0,3437.0,4.92,-0.18,Mald2020,68.0,0.07,0.09
503,StKM 1-928,167.951,19.022,M1.5V,3752,4.730000019073486,0.05999999865889549,Pass2018,51.0,0.07,0.16
504,BD+24 2733B,216.26662499999995,23.68691666666667,M0.5V,3943,4.650000095367432,0.1599999964237213,Pass2018,51.0,0.07,0.16
505,LP 605-037,128.40516666666664,-1.0907222222222221,M3.5V,3371,5.019999980926514,-0.029999999329447746,Pass2018,51.0,0.07,0.16
506,FI Vir,176.73274999999998,0.8878055555555555,M4.0V,3251,5.099999904632568,-0.03999999910593033,Pass2018,51.0,0.07,0.16
507,LTT 15944,304.502375,15.795333333333334,M2.5V,3514,4.909999847412109,-0.03999999910593033,Pass2018,51.0,0.07,0.16
508,G 215-050,337.28624999999994,41.39986111111111,M4.0V,3318,5.03000020980835,0.10000000149011612,Pass2018,51.0,0.07,0.16
509,HD 233153,85.05316666666667,53.48013888888889,M1.0V,3863,4.690000057220459,0.07999999821186066,Pass2018,51.0,0.07,0.16
510,GJ 3873,223.61628,35.54917,dM3.5,3379,5.0,0.05999999865889549,Schw2019,51.0,0.07,0.16
511,HD 23453,56.34429166666666,26.165388888888888,M0.0V,3997,4.650000095367432,0.10999999940395355,Pass2018,51.0,0.07,0.16
512,GJ 4048A,274.51761,38.77572,dM3.0,3440,4.980000019073486,-0.07999999821186066,Schw2019,51.0,0.07,0.16
513,BD+49 1280,74.40479166666667,49.825,M0.0V,4015,4.650000095367432,0.09000000357627869,Pass2018,51.0,0.07,0.16
514,GJ 1232,287.2813333333333,17.640138888888888,M4.5V,3240,5.079999923706055,0.05999999865889549,Pass2018,51.0,0.07,0.16
515,Ross 863,256.60825,21.57436111111111,M3.0V,3482,4.940000057220459,-0.05000000074505806,Pass2018,51.0,0.07,0.16
516,GJ 3423,105.84654,34.69761,dM4.0,3298,5.090000152587891,-0.11999999731779099,Schw2019,51.0,0.07,0.16
517,LHS3746,330.622398,-37.080931,M3.5,3323.0,5.07,-0.18,Mald2020,68.0,0.12,0.09
518,GJ 2066,123.82479166666664,1.3525555555555557,M2.0V,3589,4.860000133514404,-0.05999999865889549,Pass2018,51.0,0.07,0.16
519,2MASS J08292191+0355092,127.3413,3.91926,dM2.5,3585,4.880000114440918,-0.07999999821186066,Schw2019,51.0,0.07,0.16
520,LP771-96,45.46413672,-16.59333952,M3.0,3389.0,5.0,-0.25,Mald2020,68.0,0.09,0.09
521,GJ317,130.24668984,-23.456277399999998,M3.5,3398.0,4.84,0.18,Mald2020,68.0,0.09,0.09
522,GJ49,15.66194997,62.34504801,M1.5,3711.0,4.73,-0.03,Mald2020,68.0,0.04,0.09
523,Gl 508.2,200.24186,34.27894,dM1.0,3763,4.730000019073486,0.029999999329447746,Schw2019,51.0,0.07,0.16
524,Gl166C,63.83974566,-7.65575504,M4.5,3331.0,4.96,0.11,Mald2020,67.0,0.11,0.09
525,Ross 149,278.89724999999993,13.594722222222222,M4.0V,3301,5.070000171661377,-0.05000000074505806,Pass2018,51.0,0.07,0.16
526,LP993-115,41.29469053,-43.74223146,M3.5,3359.0,4.87,0.26,Mald2020,68.0,0.1,0.1
527,Gl 104,38.97211,20.21988,dM2.0,3585,4.889999866485596,-0.12999999523162842,Schw2019,51.0,0.07,0.16
528,GJ 3218,50.44551,-6.67339,dM2.0,3555,4.920000076293945,-0.15000000596046448,Schw2019,51.0,0.07,0.16
529,2MASS J07471385+5020386,116.80778,50.34403,dM4.0,3312,5.079999923706055,-0.11999999731779099,Schw2019,51.0,0.07,0.16
530,GX And,4.401041666666666,43.93594444444444,M1.0V,3606,4.929999828338623,-0.27000001072883606,Pass2018,51.0,0.07,0.16
531,GJ 3666,172.23441,10.17757,dM3.5,3375,5.010000228881836,0.0,Schw2019,51.0,0.07,0.16
532,GJ 403,162.80141666666665,14.083555555555556,M3.5V,3372,5.019999980926514,-0.029999999329447746,Pass2018,51.0,0.07,0.16
533,Gl 207.1,83.43667,1.9454,dM2.5,3419,5.050000190734863,-0.28999999165534973,Schw2019,51.0,0.07,0.16
534,Ross 64,95.9315,23.439944444444446,M4.0V,3238,5.110000133514404,-0.07999999821186066,Pass2018,51.0,0.07,0.16
535,GJ3997,258.9588125,19.000020000000003,M0.0,3761.0,4.78,-0.25,Mald2020,69.0,0.04,0.09
536,GJ 797B,310.00562499999995,19.844749999999998,M2.5V,3475,4.960000038146973,-0.07000000029802322,Pass2018,51.0,0.07,0.16
537,Wolf 654,257.7600416666666,38.46136111111112,M3.5V,3415,4.989999771118164,-0.009999999776482582,Pass2018,51.0,0.07,0.16
538,GJ 3626,162.60839,33.10113,dM4.0,3393,4.989999771118164,0.07000000029802322,Schw2019,51.0,0.07,0.16
539,BD+02 2098,133.57516666666666,1.603138888888889,M0.0V,4091,4.610000133514404,0.25,Pass2018,51.0,0.07,0.16
540,GJ 1292,359.2343333333333,23.21075,M3.5V,3419,4.980000019073486,0.0,Pass2018,51.0,0.07,0.16
541,Wolf 1457,83.80770833333332,-7.656750000000001,M4.0V,3365,5.010000228881836,0.009999999776482582,Pass2018,51.0,0.07,0.16
542,LP 570-092,277.62316666666663,6.823527777777778,M1.0V,3804,4.710000038146973,0.05999999865889549,Pass2018,51.0,0.07,0.16
543,V1428 Aql,289.03012499999994,5.133638888888889,M2.5V,3557,4.860000133514404,0.0,Pass2018,51.0,0.07,0.16
544,GJ 1270,337.45411,41.48016,dM4.0,3317,5.03000020980835,0.10000000149011612,Schw2019,51.0,0.07,0.16
545,GJ390,156.29515456,-10.22869154,M1.5,3713.0,4.74,-0.06,Mald2020,68.0,0.04,0.09
546,GJ21,6.71959178,70.14242169,M0.5,3762.0,4.73,-0.11,Mald2020,68.0,0.04,0.09
547,LP  465-061,9.682083333333333,14.817638888888888,M4.0V,3334,5.059999942779541,-0.09000000357627869,Pass2018,51.0,0.07,0.16
548,TYC1795-941-1,48.05262914,29.85900455,M0.0,3761.0,4.65,0.07000000029802322,Mald2020*,68.0,0.15,0.0
549,BD+01 2447,157.02308333333332,0.9196666666666666,M2.0V,3575,4.889999866485596,-0.09000000357627869,Pass2018,51.0,0.07,0.16
550,GJ119B,44.146482899999995,55.44155847,M3.0,3490.0,4.81,0.03,Mald2020,68.0,0.06,0.09
551,AN Sex,152.870625,-3.667361111111111,M1.5V,3613,4.869999885559082,-0.11999999731779099,Pass2018,51.0,0.07,0.16
552,HH And,355.28174999999993,44.08180555555556,M5.0V,3144,5.130000114440918,0.05000000074505806,Pass2018,51.0,0.07,0.16
553,GJ1129,146.19728162,-18.21360059,M4.0,3345.0,4.99,-0.06,Mald2020,69.0,0.11,0.09
554,Gl438,175.83258192,-51.84053574,M1.0,3645.0,4.82,-0.25,Mald2020,68.0,0.04,0.09
555,HD 089758,155.58249999999998,41.49944444444444,M0III,3700,1.350000023841858,0.0,STELIB,0.0,0.0,0.0
556,GJ 4098,287.12469,32.281,dM3.0,3454,4.960000038146973,-0.029999999329447746,Schw2019,51.0,0.07,0.16
557,Wolf 1051,359.4314583333333,7.567916666666666,M3.0V,3470,4.940000057220459,0.0,Pass2018,51.0,0.07,0.16
558,HD137471,231.44749999999996,15.428027777777777,M1 III,3810,1.100000023841858,0.07000000029802322,MILES1,0.0,0.0,0.0
559,Gl 553,217.69882,-8.64633,dM0.5,4089,4.630000114440918,0.14000000059604645,Schw2019,51.0,0.07,0.16
560,HD151203,251.3438333333333,15.745277777777776,M3 IIIab,3640,0.699999988079071,-0.10000000149011612,MILES1,0.0,0.0,0.0
561,LP 255-011,105.58174999999999,34.72227777777778,M4.0V,3276,5.099999904632568,-0.11999999731779099,Pass2018,51.0,0.07,0.16
562,NLTT10614,50.1883965,39.71707620000001,M1.0,3719.0,4.75,-0.11,Mald2020,69.0,0.04,0.09
563,RX J0447.2+2038,71.80104,20.63633,dM5.0,3146,5.119999885559082,0.05999999865889549,Schw2019,51.0,0.07,0.16
564,HIP 40910,125.23054,14.07133,M0V,4159,4.670000076293945,-0.05999999865889549,Yee2017,60.0,0.05,0.05
565,Gl 655,256.78121,21.55402,dM3.0,3486,4.940000057220459,-0.07000000029802322,Schw2019,51.0,0.07,0.16
566,BD+24 2733A,216.25337499999998,23.68352777777778,M0.0V,4021,4.630000114440918,0.18000000715255737,Pass2018,51.0,0.07,0.16
567,HD 78712,137.66166666666663,30.96313888888889,M6IIIase,3210,0.0,-0.10999999940395355,CFLIB,0.0,0.0,0.0
568,GJ3126,30.397252899999998,63.76999881,M3.0,3491.0,4.82,-0.02,Mald2020,68.0,0.06,0.09
569,L707-74,20.82511943,-12.93968245,M3.0,3418.0,4.96,-0.23,Mald2020,68.0,0.08,0.09
570,GJ 2,1.0938333333333332,45.69680555555555,M1.0V,3665,4.849999904632568,-0.1599999964237213,Pass2018,51.0,0.07,0.16
571,GJ3998,259.00265304,11.05767047,M1.0,3726.0,4.75,-0.13,Mald2020,68.0,0.04,0.09
572,GJ 643,253.6339166666666,-8.301583333333333,M3.5V,3343,5.050000190734863,-0.03999999910593033,Pass2018,51.0,0.07,0.16
573,GJ 363,145.311125,56.05475,M3.5V,3384,4.989999771118164,0.07000000029802322,Pass2018,51.0,0.07,0.16
574,LHS1134,10.85834391,-41.29278537,M4.0,3304.0,5.09,-0.16,Mald2020,71.0,0.13,0.09
575,BD+44 3567,311.13041666666663,44.44155555555555,M1.5V,3591,4.889999866485596,-0.14000000059604645,Pass2018,51.0,0.07,0.16
576,BD+48 1829,150.33254166666666,48.15977777777778,M1.0V,3768,4.730000019073486,0.029999999329447746,Pass2018,51.0,0.07,0.16
577,GJ 192,77.94120833333332,19.648444444444443,M2.0V,3579,4.889999866485596,-0.11999999731779099,Pass2018,51.0,0.07,0.16
578,2M J08292191+0355092,127.13095833333331,3.9728055555555555,M2.5V,3575,4.880000114440918,-0.07000000029802322,Pass2018,51.0,0.07,0.16
579,NLTT 56083,347.64537499999994,8.428527777777777,M3.5V,3404,4.989999771118164,0.009999999776482582,Pass2018,51.0,0.07,0.16
580,Ross 1020,200.54245833333331,24.546916666666668,M4.0V,3318,5.050000190734863,0.019999999552965164,Pass2018,51.0,0.07,0.16
581,GJ 3892,227.3983,3.16682,dM3.0,3492,4.920000076293945,-0.009999999776482582,Schw2019,51.0,0.07,0.16
582,HD030959,73.13316666666667,14.250638888888888,M3Svar,3451,0.800000011920929,-0.15000000596046448,MILES1,0.0,0.0,0.0
583,HO Lib,229.64204166666667,-7.665138888888889,M3.0V,3430,5.0,-0.09000000357627869,Pass2018,51.0,0.07,0.16
584,BD+47 612,35.30041666666666,47.80763888888889,M0.5V,3921,4.679999828338623,0.05999999865889549,Pass2018,51.0,0.07,0.16
585,BR Psc,357.1021666666667,2.3075555555555556,M1.0V,3657,4.840000152587891,-0.11999999731779099,Pass2018,51.0,0.07,0.16
586,Ross 164,291.12612499999994,28.323138888888888,M3.0V,3405,5.0,0.0,Pass2018,51.0,0.07,0.16
587,GJ 3992,257.89478,38.44275,dM3.5,3426,4.96999979019165,0.009999999776482582,Schw2019,51.0,0.07,0.16
